REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,MORTALITY SCORE (OUTCOMES),,Mortality Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NUMBER OF PATIENTS SCORE (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Score (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NURSE STAFFING AND COMMUNICATION BAND (PROCESS),,Nurse Staffing And Communication Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NURSE STAFFING AND COMMUNICATION SCORE (PROCESS),,Nurse Staffing And Communication Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,NURSE STAFFING RATIO (PROCESS),,Nurse Staffing Ratio (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENT EXPERIENCE BAND (PROCESS),,Patient Experience Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENT EXPERIENCE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENT EXPERIENCE SCORE (PROCESS),,Patient Experience Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENT EXPERIENCE WITH NURSING CARE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience with Nursing Care Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME BAND (OUTCOMES),,Patients Discharged Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME DENOMINATOR (OUTCOMES),,Patients Discharged Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME ODDS RATIO (OUTCOMES),,Patients Discharged Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME PREDICTED VALUE (OUTCOMES),,Patients Discharged Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS (OUTCOMES),,Patients Discharged Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Discharged Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED HOME SCORE (OUTCOMES),,Patients Discharged Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS DISCHARGED NOT TO HOME EVENT COUNT (OUTCOMES),,Patients Discharged Not to Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME AVERAGE DAYS (OUTCOMES),,Patients Recover at Home Average Days (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME BAND (OUTCOMES),,Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,Patients Recover at Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,Patients Recover at Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,Patients Recover at Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,Patients Recover at Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Patients Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Recover at Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,Patients Recover at Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,SUMMATION OF OUTCOME COMPONENTS (U.S. NEWS VALUES),,Summation of Outcome Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,SUMMATION OF PROCESS COMPONENTS (U.S. NEWS VALUES),,Summation of Process Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,SUMMATION OF STRUCTURAL COMPONENTS (U.S. NEWS VALUES),,Summation of Structural Components (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,U.S. NEWS COMPOSITE SCORE (U.S. NEWS VALUES),,U.S. News Composite Score (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,ACUTE KIDNEY FAILURE,,U.S. NEWS OVERALL RATING (U.S. NEWS VALUES),,U.S. News Overall Rating (U.S. News Values),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION BAND (OUTCOMES),,Hospital Readmission Prevention Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION DENOMINATOR (OUTCOMES),,Hospital Readmission Prevention Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION ODDS RATIO (OUTCOMES),,Hospital Readmission Prevention Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION PREDICTED VALUE (OUTCOMES),,Hospital Readmission Prevention Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS (OUTCOMES),,Hospital Readmission Prevention Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Hospital Readmission Prevention Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,HOSPITAL READMISSION PREVENTION SCORE (OUTCOMES),,Hospital Readmission Prevention Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY BAND (SURVIVAL) (OUTCOMES),,Mortality Band (Survival) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Denominator (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Denominator (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY EVENT COUNT (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Event Count (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY EVENT COUNT (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Event Count (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY ODDS RATIO (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Odds Ratio (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY ODDS RATIO (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Odds Ratio (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY PREDICTED VALUE (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Predicted Value (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY PREDICTED VALUE (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Predicted Value (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service & Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS STANDARD ERROR (FEE-FOR-SERVICE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Fee-For-Service Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY RANDOM EFFECTS STANDARD ERROR (MEDICARE ADVANTAGE DATA) (OUTCOMES),,Mortality Random Effects Standard Error (Medicare Advantage Data) (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,MORTALITY SCORE (OUTCOMES),,Mortality Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF PATIENTS (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF PATIENTS (FEE-FOR-SERVICE DATA) (STRUCTURE),,Number of Patients (Fee-For-Service Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF PATIENTS (MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients (Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF PATIENTS BAND (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Band (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF PATIENTS SCORE (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (STRUCTURE),,Number of Patients Score (Fee-For-Service & Medicare Advantage Data) (Structure),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NUMBER OF STROKES ON DAY OF SURGERY (OUTCOMES),,Number of Strokes on Day of Surgery (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NURSE STAFFING AND COMMUNICATION BAND (PROCESS),,Nurse Staffing And Communication Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NURSE STAFFING AND COMMUNICATION SCORE (PROCESS),,Nurse Staffing And Communication Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,NURSE STAFFING RATIO (PROCESS),,Nurse Staffing Ratio (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,OUTCOME DISPARITIES IN ENABLING PATIENTS TO RECOVER AT HOME BAND (OUTCOMES),,Outcome Disparities In Enabling Patients To Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,OUTCOME DISPARITIES IN ENABLING PATIENTS TO RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Outcome Disparities In Enabling Patients To Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENT EXPERIENCE BAND (PROCESS),,Patient Experience Band (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENT EXPERIENCE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENT EXPERIENCE SCORE (PROCESS),,Patient Experience Score (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENT EXPERIENCE WITH NURSING CARE LINEAR SCORE (HCAHPS) (PROCESS),,Patient Experience with Nursing Care Linear Score (HCAHPS) (Process),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME BAND (OUTCOMES),,Patients Discharged Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME DENOMINATOR (OUTCOMES),,Patients Discharged Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME ODDS RATIO (OUTCOMES),,Patients Discharged Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME PREDICTED VALUE (OUTCOMES),,Patients Discharged Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME RANDOM EFFECTS (OUTCOMES),,Patients Discharged Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Discharged Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED HOME SCORE (OUTCOMES),,Patients Discharged Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS DISCHARGED NOT TO HOME EVENT COUNT (OUTCOMES),,Patients Discharged Not to Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME AVERAGE DAYS (OUTCOMES),,Patients Recover at Home Average Days (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME BAND (OUTCOMES),,Patients Recover at Home Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME DENOMINATOR (OUTCOMES),,Patients Recover at Home Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME EVENT COUNT (OUTCOMES),,Patients Recover at Home Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME ODDS RATIO (OUTCOMES),,Patients Recover at Home Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME PREDICTED VALUE (OUTCOMES),,Patients Recover at Home Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME RANDOM EFFECTS (OUTCOMES),,Patients Recover at Home Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Patients Recover at Home Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PATIENTS RECOVER AT HOME SCORE (OUTCOMES),,Patients Recover at Home Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PERCENTAGE OF MEDICARE PATIENTS WHO HAD MEDICARE ADVANTAGE (OUTCOMES),,Percentage of Medicare Patients Who Had Medicare Advantage (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE BAND (OUTCOMES),,Prevention of Stroke Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE DENOMINATOR (OUTCOMES),,Prevention of Stroke Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE ODDS RATIO (OUTCOMES),,Prevention of Stroke Odds Ratio (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE PREDICTED VALUE (OUTCOMES),,Prevention of Stroke Predicted Value (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE RANDOM EFFECTS (OUTCOMES),,Prevention of Stroke Random Effects (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE RANDOM EFFECTS STANDARD ERROR (OUTCOMES),,Prevention of Stroke Random Effects Standard Error (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PREVENTION OF STROKE SCORE (OUTCOMES),,Prevention of Stroke Score (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PROLONGED HOSPITALIZATIONS BAND (OUTCOMES),,Prolonged Hospitalizations Band (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PROLONGED HOSPITALIZATIONS DENOMINATOR (OUTCOMES),,Prolonged Hospitalizations Denominator (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PROLONGED HOSPITALIZATIONS EVENT COUNT (OUTCOMES),,Prolonged Hospitalizations Event Count (Outcomes),,,,,,,,
USNWR ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,AORTIC VALVE SURGERY,,PROLONGED HOSPITALIZATIONS ODDS RATIO (OUTCOMES),,Prolonged Hospitalizations Odds Ratio (Outcomes),,,,,,,,
